Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA.D5.5540.01A.01R.1653.07	0	0	0	0.194525877896639	0	0.0201833582253305	0.179230477453222	0.110091539732865	0	0.0109516177899012	0.00356324376488751	0	0	0.132944620320433	0.123268618794841	0.159940081272015	0.0100299264521215	0	0	0.0274688729383656	0.0230613735085906	0.00474039185078777	0.018	0.21405422946522	1.00244673272365
TCGA.D5.5541.01A.01R.1653.07	0.0474257146030993	0	0.0432153268245652	0.0976614658639304	0	0.0924678549558388	0.0287637368916283	0.0348709818610919	0.0175803192010357	0	0	0.00887043791622592	0	0.439010108284899	0.0638830424927026	0.113147046650286	0.000575201381428284	0	0	0.0113843285245731	0	0.00114443454869569	0.0580000000000001	0.123089974501624	1.06675122204478
TCGA.D5.6529.01A.11R.1774.07	0	0.0139518555470486	0.0192945082476288	0.0814034635610231	0	0.193236598959146	0.029800235738516	0.100467869265414	0.0897847519737255	0	0.0396548204596004	0	0	0.158955666483737	0.0936147966272375	0.10661649537461	0	0	0	0.0312460059062722	0.0123339576919387	0.0296389741641023	0.251	0.0380219768087024	1.08107057597704
TCGA.D5.6530.01A.11R.1723.07	0.0684501080906181	0	0.000547212586427823	0.0743201869631312	0	0.213762149073518	0.0841318396951219	0.036278833493162	0.039807896635697	0	0.0359274805433225	0	0.0120332167998772	0.209853560856338	0.0897538399096181	0.0761588822116205	0.00672361725755817	0	0	0.0522511758839894	0	0	0.104	0.083855185054013	1.05629520518123
TCGA.D5.6531.01A.11R.1723.07	0.0408883841068061	0	0.0105485191741215	0.239916525261016	0	0	0.124565935268763	0.0698711701331327	0.0854350435361705	0	0.0128488844302509	0.0106901105013369	0.00604668245815667	0.122726156156857	0.12807993305666	0.0831635926337482	0.00801027689333507	0.0079117564077911	0.0492970299818549	0	0	0	0.077	0.10478232497332	1.05126553716388
TCGA.D5.6532.01A.11R.1723.07	0.0124188624013531	0.0172540546036863	0.0322840885634867	0	0	0.200971010296053	0.205058154644071	0	0.0299094094963459	0	0.0432298342359072	0.00630703530517159	0.0221602418770379	0.239724111928827	0.093621626334604	0.0110037204016071	0.0324180356858146	0	0.0450177568071048	0	0.00862205741892996	0	0.134	0.0708811954172829	1.05242848692719
TCGA.D5.6533.01A.11R.1723.07	0.038808480863225	0	0.00961572685976575	0.0545489212770368	0	0.158721382969724	0.0123628873095717	0.0769263900334659	0.0394769353282633	0	0.0136989415720773	0.000944988043406417	0	0.295164932556872	0.131479586767018	0.0908090652597336	0.00179596042838906	0	0	0.0740322220803409	0	0.00161357865110982	0.211	0.0463255242396772	1.08732886461278
TCGA.D5.6534.01A.21R.1928.07	0.0337771271867301	0	0.00279724193422975	0.0712792903157614	0	0.124994970661859	0	0.0685947530697841	0.106490726689695	0	0	0.0261354741148753	0	0.209114378051575	0.103966310530968	0.144782794871725	0.0540298543860519	0	0.0529213442259593	0	0	0.00111573396078602	0.197	0.0526651819802778	1.06977548025932
TCGA.D5.6536.01A.11R.1723.07	0.011857301228884	0	0.000654555681764639	0.00417549292432885	0	0.141331154136904	0	0	0	0	0.0119758037590466	0.000209311494792177	0	0.439545022202504	0.00555508058608252	0.123747566658944	0	0.0131696022618427	0	0.154673387282562	0	0.0931057217823446	0.01	0.246279915412686	1.0231691071236
TCGA.D5.6538.01A.11R.1723.07	0.0405417210975816	0	0.00651041556358589	0.147158464780115	0	0.100094990127346	0	0.0556999618840021	0.0528175847912048	0	0.106858900344671	0	0.00719367637785306	0.177097432781169	0.0171281578816148	0.158153870354916	0.0394218545634717	0	0	0.0913229694524691	0	0	0.497	0.00121412986652148	1.09239401233766
TCGA.D5.6539.01A.11R.1723.07	0.0212055241322648	0	0.0459426654167541	0.0731381975377015	0	0.295281732321023	0	0.0245708365976995	0.0665879587207713	0	0.0327904970273682	0.00297074759019796	0.013346328316913	0.01271687962891	0.0539719617538459	0.172200508151837	0.0631412503280917	0.0317275282814222	0.0673451787856518	0	0.0230622054095486	0	0.094	0.0903651770748269	1.04552469064173
TCGA.D5.6540.01A.11R.1723.07	0.01757725586563	0	0.00206142341525595	0.167914512756145	0	0.0589823254631762	0.00918335884703305	0.0622000218411443	0.0402691458433908	0	0.00586488361431655	0.0355512349017045	0	0.233332502394153	0.0902701556918223	0.0699921753349544	0	0	0	0.151585667666597	0	0.0552153363646766	0.015	0.228829700669336	1.00355891397654
TCGA.D5.6541.01A.11R.1723.07	0.0143124492409846	0	0.00524988655828108	0.108395493474304	0	0.102706727667218	0.0071750552990753	0.0096231718676812	0.0852866396728219	0	0.0277604828520727	0	0.000804802225920944	0.133243607284944	0.161874819455331	0.248668030897493	0.023829800744683	0	0	0.0419419723283599	0	0.0291270604308302	0.294	0.0295293559553566	1.08979313432967
TCGA.D5.6898.01A.11R.1928.07	0.0310454479739342	0	0	0.013611666249629	0	0.12085117245422	0.0421743539814227	0.0141729174836772	0.0670600173445027	0	0.0938775207351258	0	0	0.378956565473429	0.0469042778045195	0.087184828764567	0.0103693191264868	0	0	0.0937919126084864	0	0	0.195	0.0529272240156236	1.08993087097744
TCGA.D5.6920.01A.11R.1928.07	0.052274138890094	0	0.0305757556553156	0.0330272682047079	0	0.286585514085842	0.150411955114256	0	0.0652410059741449	0	0.0274462434432196	0	0	0.250353906256493	0.0230803665383285	0.0189923582515109	0	0.021014795681151	0	0.0409966919049363	0	0	0.085	0.0963790814510761	1.05385543483462
TCGA.D5.6922.01A.11R.1928.07	0.0448146746662124	0	0.0100643041464763	0.0861687923909258	0	0.0995521056665952	0	0.0346053636552437	0.0990825972053733	0	0.0210399750577043	0	0	0.255521986534124	0.130670711217261	0.175159096077078	0	0	0.0295278062003684	0.00942086966413072	0	0.00437171751850748	0.054	0.131070318918276	1.04500418063504
TCGA.D5.6923.01A.11R.A32Z.07	0.0238292952215065	0	0.000332936900847957	0.0142907504997339	0	0.0982026120827078	0.0251661943447866	0.02415430719041	0.0260529993911966	0	0.0208982952792443	0	0	0.423943030656512	0.0247161935519681	0.0833593004601793	0	0.0261656506185559	0	0.177496346044694	0	0.0313920877576564	0.0570000000000001	0.127673226681104	1.07571659223929
TCGA.D5.6924.01A.11R.1928.07	0.0402873869932934	0	0	0.110489799813116	0	0.110019812784609	0.0810280258804062	0.056310616897337	0	0	0.0218397472967495	0.00480282435625907	0	0.247383795759954	0.103460383397255	0.169772640078032	0.00815518132135729	0	0.0464497854216308	0	0	0	0.229	0.0416557736812826	1.07476103660067
TCGA.D5.6926.01A.11R.1928.07	0.00957956139048042	0	0.0143243073512602	0.0639895880636151	0	0.05749771210635	0.010051542298197	0.0168761587923729	0.0542832450659307	0	0.0020148458593282	0.012937489285524	0	0.418130278516145	0.140415578090584	0.0718392442734153	0.00620271740660705	0	0	0.0867748917706924	0	0.0350828397294981	0.26	0.0365958510232193	1.11925772226978
TCGA.D5.6927.01A.21R.1928.07	0.0297773776276359	0	0.00667265447195847	0.141222935117594	0	0.120582136200735	0.0723012494617127	0.0698358951366449	0.0460292699265383	0	0.0832115167283744	0	0	0.137082454528953	0.0821018361123761	0.077746795941172	0.00119123636505481	0	0	0.0617303616019468	0.0311133393271231	0.0394009414521805	0.143	0.0681134464366643	1.06313805711497
TCGA.D5.6928.01A.11R.1928.07	0.0251919007099843	0.0174693368824443	0.000161957600310008	0.285186922029887	0	0	0.101040896839845	0.0865084700509785	0.0723839722027009	0	0.0488272888874093	0.00364434215292645	0.00555031372755148	0.111382501046673	0.0871111925088867	0.0763027032268486	0.0102823792272133	0	0.0498573603410099	0	0	0.0190984625653319	0.13	0.0733889823780344	1.0671224593968
TCGA.D5.6930.01A.11R.1928.07	0.112852217148852	0	0.0258107271524216	0.154280261132625	0	0.126073560744448	0.0262633245510912	0.0507490376554773	0.0526900870407491	0	0.0278879129998526	0.00962119576689202	0.0240877675100919	0.140260508030145	0.117827546895527	0.0477071143012302	0.0192750564619635	0	0	0.0646136826086335	0	0	0.04	0.168570149677945	1.02214516330772
TCGA.D5.6931.01A.11R.1928.07	0.0384487432142005	0	0.00474248345982375	0.0742289194293748	0	0.288737214591708	0.00816565468240884	0.0185289286337809	0.0737701760009869	0	0	0.00758658942865874	0	0.037879457746944	0.081927719295463	0.245091746269336	0.0373463426206587	0	0.0641077958346994	0	0	0.0194382287919564	0.218	0.0455237437326741	1.06825637867611
TCGA.D5.6932.01A.11R.1928.07	0.0323118780802826	0	0.00106494329246151	0.0518121923103127	0	0.108628971155114	0.0616385148378472	0.0285182083276794	0.0508118750828766	0	0.0744964278953074	0	0	0.299730092302874	0.0331664304551649	0.131790454940145	0.0212084205084806	0	0	0.104775632494934	4.5958316519585e-05	0	0.048	0.142024852628284	1.03934450186298
TCGA.D5.7000.01A.11R.A32Z.07	0.0567604777321893	0	0.0384100917278052	0.100829516582418	0	0.182509913425263	0.0605071733941392	0.0470102765744143	0.029106803219621	0	0.0310704971111952	0	0	0.150493124594759	0.0688168398475669	0.0785763790056433	0.00906696735141892	0	0.0266895566448131	0.0218215758786457	0.0604367825255617	0.0378940243845462	0.048	0.142388984065867	1.02335645292374
TCGA.DM.A0X9.01A.11R.A155.07	0.00624087856538491	0	0.0054553579354565	0.286457841527766	0	0.159920456055196	0.106727389151028	0.161580628722703	0.0515479130658483	0	0	0	0.000380584975071949	0.0592230417765869	0.0448654653740739	0.0758308759257115	0.0360013903256315	0	0	0.00576817659954094	0	0	0.244	0.0386668380508296	1.11329177743054
TCGA.DM.A0XD.01A.12R.A155.07	0.0367868378710599	0.063740328387558	0.0178011622132907	0.141009573356316	0	0.0238542118857807	0	0.0128340290490867	0.0303375787179861	0	0.00307968673629467	0.0931711425884297	0.011845265150535	0.254996109998548	0.0317848931412363	0.135597032811583	0.00368092349039085	0.0401068822990979	0.0468526546611275	0.0294721341273405	0.00180293703712957	0.0212466164772089	0.222	0.0439986115335086	1.07418807210432
TCGA.DM.A0XF.01A.11R.A155.07	0.0562029673021246	0	0.0122650049030663	0.0706820170068602	0	0.197163867208929	0.0774565981268833	0.0435921783000852	0.00766304143108534	0	0	0.0519481743973328	0.0158556298033314	0.151053693563457	0.143358158947487	0.075734984168792	0.0463540054477376	0	0.0330665548901887	0	0.0176031245026404	0	0.042	0.16185165063347	1.0225080988057
TCGA.DM.A1D0.01A.11R.A155.07	0.00369276633258033	0.0130942537235786	0	0	0.0274940997895754	0	0	0.0056597687220903	0.0133345168429722	0.00153077992328283	0.07156761435482	0	0	0.632850229296265	0.0227222609620718	0.0764966401462175	0	0	0	0.131557069906546	0	0	0.01	0.245916617146509	1.0574456895455
TCGA.DM.A1D4.01A.21R.A155.07	0.0466020512729256	0	0.000962776832964074	0.0665041292238538	0	0.299939323729247	0.156988159631896	0.0198787669523929	0.131270646704565	0	0.0282386629298692	0.00628902357094878	0.0155178209866236	0.0914352579478146	0.0560788895010895	0	0.0271185438164777	0	0	0.0531759468993317	0	0	0.161	0.062010472423173	1.08127842579745
TCGA.DM.A1D6.01A.21R.A155.07	0.0354986230965403	0	0.00728372397204208	0.0646516570761816	0	0.399866768723733	0	0.0057430805980153	0.0379991558478541	0	0.00276478071040312	0	0.00210035831633251	0.22727378052677	0.026094026333321	0.10363620650198	0	0.0399674963015129	0	0.0471203419953132	0	0	0.34	0.0253374986021284	1.09513092583409
TCGA.DM.A1D7.01A.11R.A155.07	0.0477690445953306	0	0.017301765147466	0.12540394276531	0	0.147614521342862	0.0726539370403145	0.112609963604943	0.108074237163606	0	0.0465829361318194	0	0.0194259471598044	0.0825055974518986	0.0593933647673422	0.105751274195253	0.0244120361166006	0.0142436647968468	0	0.00726285565488981	0.0089949120657128	0	0.119	0.0773729853178836	1.06414735217966
TCGA.DM.A1D9.01A.11R.A155.07	0.030368293340743	0	0.0163322397170869	0.0281079629345493	0	0.290124291926782	0.118825528203082	0.0274021050480442	0.0322124438477522	0	0.0437484005294643	0.0108294114186016	0	0.118898808749698	0.0788683105846104	0.126348544650242	0.0748928367419806	0	0.00304082230736448	0	0	0	0.204	0.0511283893335874	1.0644924394593
TCGA.DM.A1DA.01A.11R.A155.07	0.0659676185336193	0	0.0154409365941676	0.262968112271817	0	0.0196946240027318	0.0205588339668763	0.0480484923671565	0.0419821825583095	0	0	0.0677248174430866	0.016340842763756	0.144608296960207	0.0671382428584984	0.202641722017396	0.00422351008923847	0	0.0226617675731398	0	0	0	0.07	0.112649897476133	1.04695741368974
TCGA.DM.A1DB.01A.11R.A155.07	0.0110986775482425	0	0	0.292486177583012	0	0	0.0239953472085397	0.0864889726649931	0.132132543861187	0	0	0.0639683046651666	0.0280135249963421	0.204424317178295	0.0903698692918859	0.00347045643861541	0.038373788660353	0	0	0.0117288474079713	0.0134491724953965	0	0.107	0.0822827311804698	1.07991382335531
TCGA.DM.A1HA.01A.11R.A155.07	0.0101247536342331	0	0.00855893664660496	0.348002795425533	0	0	0.0831652245801562	0.172178572173742	0.0249499538024162	0	0.0054036855727116	0.0747585869421268	0.0154040786893779	0.034787589309122	0.118398235223746	0.0699760734307511	0	0	0.0342915145694793	0	0	0	0.137	0.0698348873222471	1.09970157845766
TCGA.DM.A1HB.01A.21R.A180.07	0.0283917104711465	0	0.00744296014165039	0.0377015908621942	0	0.178401523304761	0	0.0344420295441799	0.0274367266753548	0	0	0.0252198387414	0	0.207739261426236	0.0284569948000576	0.111511060114812	0.012003408981051	0.0253778038382803	0	0.270769655713659	0	0.0051054353852173	0.097	0.0879768083388245	1.07839058253497
TCGA.DM.A280.01A.12R.A16W.07	0.0101018139627907	0	0	0.0232705422252902	0	0.0574989752202464	0	0.0192505329376862	0.0395861422151693	0	0	0.056687894194657	0	0.291404977976095	0.00304119703852096	0.0656218729829821	0	0.0667125400505623	0	0.304802128857475	0	0.0620213823385255	0.186	0.0541159100285763	1.12326855797025
TCGA.DM.A282.01A.12R.A16W.07	0.0365909142219516	0	0.0101171794330004	0.0666475208026887	0	0.169610871102773	0	0.0677264497558969	0.0933633780207416	0	0	0.0872129001471224	0.00065843399169557	0.149492834645345	0.104262276645345	0.148053325825386	0.0255168038556815	0	0.0407471115523723	0	0	0	0.402	0.0168309712979146	1.08768169520632
TCGA.DM.A288.01A.11R.A16W.07	0.0114614079437992	0	0.00133039750474012	0.0303967499480652	0	0.0335532355646484	0.000197927073869927	0.0137413512635115	0.0326304274718369	0	0.115805282211549	0	0	0.391157837192229	0	0.00425755627222681	0.00815530992933554	0	0	0.343089668417609	0.0142228492065797	0	0.459	0.00576477063294286	1.17399913827281
TCGA.DM.A28A.01A.21R.A32Y.07	0.0464090265473724	0	0.0121275955193897	0.138147406634505	0	0.0860420842878104	0	0.0805951306001777	0.0529519763395596	0	0.0320248708767453	0.0193443716878506	0	0.161844955637603	0.161967011011438	0.20474489260418	0	0	0.00380067825336921	0	0	0	0.12	0.0770418497037986	1.07195697858664
TCGA.DM.A28C.01A.11R.A32Y.07	0	0.0180864464296625	0.00738323969198644	0.167176739432894	0	0.225476168580952	0	0.0112714019435353	0.0192884841994262	0	0.0347791933965197	0.00819927826515463	0.0306372335182044	0.325127794119949	0.0646293944561682	0	0.0300879365676207	0	0	0.0355063202348173	0.0223503691631091	0	0.273	0.0340090651270568	1.09421376187895
TCGA.DM.A28E.01A.11R.A32Y.07	0.0475099677208078	0	0.0528265967111439	0.0204887159871809	0	0.261567626324609	0.101179755759523	0.147067035147818	0.0403197535232682	0	0.0217413321092853	0	0.00649653746388889	0.0899939662441797	0.103661690652559	0.0513562201227412	0.0181043476523299	0.0131749156495632	0.0245115389311014	0	0	0	0.107	0.0819489406436256	1.06232272237753
TCGA.DM.A28F.01A.11R.A32Y.07	0.0392017659912544	0.00281086435071024	0.00540220288536826	0.0882207060328534	0	0.203347036234715	0	0.0401353355190723	0.126101884100966	0	0.00991407003498159	0	0	0.14795178116887	0.206070675729519	0	0.0314799529081123	0	0	0.074472719620874	0.0248910054227029	0	0.214	0.0457856670054047	1.10002387078936
TCGA.DM.A28G.01A.11R.A16W.07	0.00725623798657211	0.014827571626982	0.026477099241101	0.0429784689174198	0	0.336621685433291	0	0.0161898151079473	0.0913698946051268	0	0.036274924267351	0	0.0148189683551435	0.243202413525136	0	0.0702773969556351	0	0	0	0.099705523978294	0	0	0.186	0.0543938456853705	1.08251936331471
TCGA.DM.A28H.01A.11R.A16W.07	0.119899928521381	0	0.107449070297645	0.0761314645928956	0	0.0743805378229547	0	0.0786728366825061	0.0478064524446823	0	0.0186435682648132	0	0	0.161855681520998	0.0963685367664514	0.147356065611026	0.0139300629670072	0	0.011227736977285	0.0462780575303547	0	0	0.00600000000000001	0.287144799980452	0.968921946051962
TCGA.DM.A28K.01A.21R.A32Y.07	0	0	0	0.0394247100993072	0	0.212885566957642	0	0.0406847535810229	0.0307543444243124	0	0.014592514776944	0	0	0.390989172052611	0.044185326621779	0.130828362153727	0	0	0	0.095655249332654	0	0	0.0659999999999999	0.115931993407587	1.07083716994001
TCGA.DM.A28M.01A.12R.A16W.07	0	0	0.00211916709780995	0.0466014003321813	0	0.472124683758985	0.0776613192831469	0.0185815139109272	0.086202792941765	0	0.0199791204439761	0	0.0232126679731165	0.00174526479928167	0.0307990739653275	0.0373192844487687	0.014155743449195	0.0207553045030889	0	0.14874266309243	0	0	0.277	0.032314340773393	1.11256187325534
TCGA.F4.6459.01A.11R.1774.07	0.0533392875941841	0	0	0.11819146393493	0	0.0971716610217126	0.0487204056079935	0.016975047646193	0.0599379729253964	0	0.0307699983325601	0	0	0.255683651615661	0.0630557652776216	0.164445625230145	0.0230687793787759	0	0.028216390719284	0	0.039998128846098	0.000425821869444577	0.103	0.0840839322624378	1.05499477643515
TCGA.F4.6460.01A.11R.1774.07	0.0972371932208082	0	0.0118631134804879	0.0643793252357869	0	0.257705078114741	0.0498331298578781	0.00827381245881729	0.0541495872860545	0	0.00272503872557192	0.0294469946999932	0.0106902763996035	0.180971269776749	0.0677591140276167	0.117211563227116	0.0173798740478865	0	0.0303746294408893	0	0	0	0.047	0.144130942116303	1.02815169878101
TCGA.F4.6461.01A.11R.1774.07	0.413150790181981	0	0.023213711224765	0.0319901124215175	0	0.118227122404084	0	0.0268002970344186	0.0566181263473765	0	0	0.0337966934843566	0	0.126868222109571	0.0411585332613105	0.090020761086601	0	0	0.0381556304440177	0	0	0	0	0.468482729485546	0.884718454467866
TCGA.F4.6463.01A.11R.1723.07	0.0980234506656755	0	0.00836530215386348	0.0913509148187676	0	0.150004751550643	0.103338908206448	0.0110009791692607	0.00840452187400121	0	0	0.0767499571639209	0.00928794226288602	0.064714953729256	0.0809934670383953	0.153508611637977	0.0364822129952248	0	0.10777402673368	0	0	0	0.053	0.13471478183675	1.0238864592506
TCGA.F4.6569.01A.11R.1774.07	0.110500415608949	0	0.0121579749255828	0.0710377336420077	0	0.0543792994126342	0	0.021792940493338	0.0704887614459728	0	0	0.0364958975492908	0	0.408121289143273	0.03996085396964	0.10738565666443	0.00148602190538591	0	0.0600994721298315	0	0	0.00609368310966391	0.048	0.14210621750682	1.04800846732907
TCGA.F4.6570.01A.11R.1774.07	0.054588424938093	0	0.00720445966312414	0.103436495263412	0	0.179006530153096	0.0173358224329379	0.0282094297004143	0.0540392187507628	0	0.00840298058272322	0.045360001110513	0.0075318896335975	0.120125013377895	0.126698824146632	0.160226561992868	0.0248047418731724	0	0.0563409506444786	0	0	0.0066886557362805	0.114	0.0796120654627314	1.05633308165475
TCGA.F4.6703.01A.11R.1839.07	0.0250196448436554	0	0.0118416325361186	0.0788372753278338	0	0.171291507938835	0.0531668736525757	0.064142390018531	0.0177470870632809	0	0.0267884225509797	0.0208630054824202	0	0.253938849848532	0.0819337642585319	0.142366172648344	0.00998638660489359	0	0	0.0178487448691565	0	0.0242282423563114	0.206	0.048732069117763	1.07556718134625
TCGA.F4.6805.01A.11R.1839.07	0.0387712482746122	0	0	0.0328183816660234	0	0.154735751014704	0	0.0517229175504047	0.0894780341862062	0	0	0.0144358517029389	0.000835222767744652	0.156649183461053	0.075417610758046	0.151719916137781	0.118171134649353	0	0	0.0868595530347944	0.0122854374080091	0.0160997573883298	0.187	0.0538380910093381	1.06346895507485
TCGA.F4.6806.01A.11R.1839.07	0.104132583305548	0	0.115572640896101	0.0861570559068374	0	0.111597028632623	0.0108064433207447	0.0887591531212109	0.140241316478648	0	0	0.0408447226482346	0	0.125118635349931	0.0673421749320443	0.047455917901486	0.0224798614342477	0	0.0299608987643975	0	0	0.00953156730794535	0.00700000000000001	0.277264733862655	0.976878295397302
TCGA.F4.6807.01A.11R.1839.07	0.0790552190385596	0	0.00286017732962456	0.211801599394101	0	0.0505800660867309	0.0728387997613362	0.0674033049394688	0.0579826280648928	0	0.0316248042564926	0	0.00335984574118278	0.117690673907476	0.106846032120454	0.0951857899611869	0.0573756289897201	0	0.0226745874790457	0	0.0189550768482985	0.00376576608142917	0.072	0.109658664730519	1.04278349891332
TCGA.F4.6808.01A.11R.1839.07	0.102085970876874	0	0.0385433594523032	0.122117347876629	0	0.144025717514031	0.141321651884708	0.0377647413853273	0.0431227863242502	0	0.00357056345424291	0.0021396090638178	0.00580034580226596	0.187274708157254	0.0455383416621313	0	0	0.0211218687159406	0	0.0629747813047998	0.0250901020663253	0.0175081044591002	0.042	0.159914705196999	1.02058847539815
TCGA.F4.6854.01A.11R.1928.07	0.0334638370875896	0	0.0103797101055589	0.141631991737231	0	0.113675358734109	0.0638454781991564	0.0441168809883491	0.0620596701820795	0	0.0385469015046738	0	0	0.269851307914006	0.0907467091403415	0.0957187450908913	0.00513704761914823	0	0	0.0308263616968652	0	0	0.141	0.0686890174845695	1.06993914680384
TCGA.F4.6855.01A.11R.1928.07	0.0202306311304346	0	0	0.0833485754761831	0	0.10118025102595	0.00117300704300923	0.03402557645062	0.0755896036120482	0	0	0	0.0179963831893313	0.237615757931411	0.0208517873312003	0.316469436472031	0.00836107651194456	0	0	0.0804846661521955	0.00267324767364266	0	0.1	0.085811572101473	1.06951344999261
TCGA.F4.6856.01A.11R.1928.07	0.0519266371410703	0	0.0422678005659907	0.191154963468645	0	0.189936632684993	0.0594298525908521	0.0702843273113776	0.0936211060232294	0	0	0.0260571997486051	0.00914176851362268	0.0975235088166661	0.0556925891318876	0.0348248269431225	0.0265403320988067	0.00311350983106007	0.0484849451300708	0	0	0	0.048	0.141147757783054	1.04176665570865
TCGA.G4.6293.01A.11R.1723.07	0.00589463827294366	0.0188929780247063	0.0159653128320956	0.138000207475656	0	0.173410137422227	0.103928398938545	0	0.112017544486726	0	0	0.0620620291687024	0.0189432032488861	0.195551585587995	0.0719233176571573	6.4154011708739e-06	0.0161967166009476	0	0.0672075148822403	0	0	0	0.183	0.0550294950252238	1.07324651453002
TCGA.G4.6295.01A.11R.1723.07	0.0717911067479077	0	0.00749158966208478	0.221617638526861	0	0.0357048909854382	0.0835307208696162	0.115271951015076	0.0528224265265513	0	0.00126317418639459	0.0177262220535772	0	0.0197983157558622	0.152190087432619	0.144521857389281	0.066723265356908	0	0	0	0.00954675349182257	0	0.072	0.109564229881388	1.05425101999444
TCGA.G4.6299.01A.11R.1774.07	0.0264437340762694	0	0.0527241305437813	0.280820630520258	0	0	0.0914260135005951	0.0587580850800202	0.0646682145941609	0	0.0554899160453025	0	0.00702024329395772	0.100582299386666	0.0705468566540206	0.138207758962568	0.0365679217329087	0	0.0167441956094909	0	0	0	0.049	0.140108000218076	1.03265527429104
TCGA.G4.6302.01A.11R.1723.07	0.0614769676522448	0	0.00793993233063168	0.0973250480432246	0	0.0574685404067156	0.00269213788051347	0.0569744313414017	0.103658312131076	0	0.0198454468193913	0	0	0.264192294897107	0.0922093543407824	0.179327621028382	0	0.0130868897068803	0.0438030234216495	0	0	0	0.114	0.0791945208889572	1.06284229541473
TCGA.G4.6304.01A.11R.1928.07	0.00124671265983541	0.00677277274146848	0	0.222924527762163	0	0.0127766311453967	0.107786358880396	0	0.0135957415811778	0	0.00967415636899036	0.053042903897821	0.0106045837786706	0.160940744209488	0.20122682713668	0.131949102182528	0.044258933781689	0	0.0165132917928219	0	0.00668671208087351	0	0.017	0.215956242458796	1.01517879949165
TCGA.G4.6306.01A.11R.1774.07	0.0260797173787021	0.00941335722727538	0	0.219039112770675	0	0.159464993569921	0	0.027790171433269	0.0999149130356243	0	0	0.140628884920443	0.0147324772765277	0.134243481769936	0.127502303729556	0	0.0339382344169558	0	0	0	0.00725235247111537	0	0.143	0.0682013207251905	1.10278153380088
TCGA.G4.6307.01A.11R.1723.07	0.168627994153681	0	0	0.089365379295853	0	0.0782676669519614	0.110230899362582	0	0.0947786741317998	0	0.14200351187538	0	0.0357891448149203	0.16452902034283	0.0514665222948855	0	0.0139488758068044	0	0	0.0459960891940874	0.00499622177521527	0	0.017	0.215632392502476	1.00081291452628
TCGA.G4.6309.01A.21R.1839.07	0.00309968471415896	0	0.0165365007959597	0.18381650464435	0	0.165181879130884	0.0281927722033478	0.0945388009247158	0.126346466183481	0	0	0.00884466486135822	0.00938873003508925	0.147685897126519	0.047080338916451	0.104312221678701	0.00388145594998045	0.0223077353669741	0	0.0302396676450149	0.00854667982301419	0	0.239	0.0396539100507656	1.09082782733135
TCGA.G4.6310.01A.11R.1723.07	0.0107255362853225	0.0466271738699814	0	0.00928062546532503	0	0.123622348314917	0.0576886187404812	0	0	0	0.122569296105351	0	0	0.3110318058082	0	0.228215252475361	0	0.001562578925138	0	0.0384083600524844	0.050268403957438	0	0.244	0.0387838676744316	1.08941269660175
TCGA.G4.6586.01A.11R.1774.07	0.080289509124678	0	0.0113132008406554	0.387976906726782	0	0	0.158392963235761	0.0791388581044319	0.040903691721314	0	0.0966626003598053	0	0	0.0359251199532683	0.0346176483224055	0.0285547365644437	0.00419290699882137	0	0	0.0395179082969401	0	0.00251394975069314	0.013	0.235780659870321	1.01573721997143
TCGA.G4.6588.01A.11R.1774.07	0.00810082565074836	0	0.00202270652634642	0.0603531842254635	0	0.222149002543475	0.0420796737497463	0.0306738416821728	0.0266386258159813	0	0.0181327878114407	0.0275355774852568	0	0.273517898334308	0.052404768666019	0.093515127897658	0	0	0	0.107125636901907	0	0.035750342709477	0.143	0.0682177849677377	1.0734821744609
TCGA.G4.6625.01A.21R.1774.07	0.0708009656463769	0	0.0187203084984376	0.0795711067509328	0	0.109554888177466	0.0507205140433413	0.084667622479961	0.0388038356185839	0	0	0.0297659486140351	0	0.218008948206841	0.0750376501214605	0.0968596779265166	0.0470730861692151	0.000258870313692547	0.0801565774331391	0	0	0	0.0629999999999999	0.118501165879038	1.03375224136918
TCGA.G4.6626.01A.11R.1774.07	0.0514658492192657	0	0	0.212829478234044	0	0.155007876296088	0.189208235102637	0.0204567411213574	0.000593535576471963	0	0	0	0.02829003816801	0.150182508988752	0.0544813156326289	0	0.017428606261762	0.0140015342569946	0	0.0717518280208752	0.0343024531211141	0	0.078	0.103055319374063	1.04802444373685
TCGA.G4.6627.01A.11R.1774.07	0.133120996354704	0	0.031648383804607	0.1462319641445	0	0.236130464567363	0.0058025093036936	0.0594212062161086	0.0544378386422424	0	0.000887731356568963	0	0	0.0430299258451542	0.0983339223120509	0.0906175141810503	0.0371636262090589	0.0122589425255989	0.0239880247862321	0.0170366289821781	0.0025832030711842	0.00730711769770521	0.025	0.199228341293529	1.0123360044332
